Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO16,OUT035,1368.5659065194707
FDC60,OUT049,1370.5232260802065
FDA48,OUT018,3309.330687318238
FDZ36,OUT027,5041.740665270397
FDK27,OUT045,2029.1705000061547
FDW23,OUT018,600.2095655336724
FDM14,OUT018,1693.6144995241816
FDM14,OUT013,1644.238626164374
FDW60,OUT018,2823.1614228620124
FDE21,OUT013,1969.1968842228632
NCM42,OUT035,1658.3097549720246
FDY59,OUT010,212.7555265160048
DRI49,OUT049,1304.3677302882386
FDT28,OUT019,337.5414502436812
FDQ22,OUT018,602.0740062898888
FDR60,OUT049,1267.1695822427826
FDC50,OUT019,244.2189523022975
FDV24,OUT013,2427.8789843744466
DRF48,OUT010,475.08012560595284
FDQ47,OUT046,603.2637059969619
DRN36,OUT049,1534.7411775602784
NCY06,OUT035,2054.720270055084
FDE52,OUT035,1382.404774097288
NCB54,OUT045,2017.1565715338324
NCF31,OUT035,2509.543992659731
FDJ08,OUT027,5214.644967325828
NCC07,OUT017,1640.1988665596957
NCD19,OUT027,1569.4852175179374
FDL46,OUT049,2006.1212924254248
FDM20,OUT045,4004.992966121682
NCI06,OUT010,449.58110473785763
DRM11,OUT035,4139.425770558394
NCH07,OUT018,2418.6814420245123
FDS23,OUT013,2052.927366969213
FDO49,OUT018,738.7766742411326
FDS35,OUT049,1060.084508256771
DRK39,OUT045,1340.9537987733495
DRI39,OUT049,858.5094788487138
FDV04,OUT017,2527.8964574414163
NCN14,OUT035,3046.795124434121
FDH08,OUT013,3860.108905430438
FDS20,OUT046,3111.0774472359476
FDV40,OUT049,1130.6947224796104
FDZ48,OUT010,238.95574490862992
FDS24,OUT027,2427.530881169632
FDK44,OUT049,2886.44825042399
FDS48,OUT045,2518.877104463138
FDK26,OUT010,496.0796649960397
FDD23,OUT045,3056.647930774409
NCH54,OUT017,2612.823465262439
NCP14,OUT010,220.11303132374476
FDM60,OUT010,90.67280097403199
FDV24,OUT017,2478.0433123966754
FDH08,OUT018,3375.976546570754
FDS12,OUT027,3362.9187938372825
FDR39,OUT027,5004.768562898783
FDP12,OUT027,1142.3031624766575
DRF60,OUT027,6245.586659241022
FDC09,OUT035,1638.7147921526307
FDF50,OUT018,2995.955300766918
FDG28,OUT035,4016.1653866502065
NCE19,OUT017,852.6637584501848
NCM53,OUT010,235.69801820974587
NCN18,OUT049,1749.3812329442592
FDF32,OUT035,3190.373536409298
FDF11,OUT013,4008.2635735293616
DRI59,OUT049,3785.4799907537845
NCG54,OUT035,2780.62087719584
FDM44,OUT046,1625.381282033282
FDT57,OUT018,3436.7426024228944
FDV24,OUT046,2469.6770925838473
FDI50,OUT019,576.2955950409184
FDS09,OUT035,775.9180224775687
NCC31,OUT027,3966.9306074851634
FDQ07,OUT019,580.5767930208037
FDC22,OUT017,3121.6258243241664
FDZ56,OUT046,2806.499608510982
FDZ40,OUT019,166.73308329979878
FDS46,OUT027,3123.8797728415443
DRD24,OUT045,2074.4987374669804
FDV45,OUT017,3084.753191143527
FDL26,OUT045,2534.9920302902033
FDA56,OUT018,1932.0969715392441
FDN27,OUT046,1966.4881066977384
FDM20,OUT049,4016.673708401649
FDO16,OUT017,1354.182233247232
FDL03,OUT035,3039.082412440552
FDE58,OUT046,1956.032288592891
FDI02,OUT027,3144.421274870237
NCC55,OUT019,90.67280097403199
FDR03,OUT018,3184.945584405237
FDB14,OUT017,1443.5811330933354
FDR45,OUT013,4010.4351021416824
NCN07,OUT017,2057.7769879857037
FDM51,OUT019,254.90492009332465
FDT52,OUT027,6275.085951102772
FDL26,OUT046,2521.76430649563
NCZ42,OUT046,3934.1136156111475
DRI47,OUT019,353.7224325166236
FDW40,OUT013,2111.0576661015034
FDN34,OUT046,2830.390760887821
FDS01,OUT035,2954.9320632822037
NCG55,OUT045,1916.1701390074807
FDC11,OUT035,1346.8374463255718
FDX35,OUT018,3385.639635901133
NCB06,OUT046,2578.9318645695494
FDR09,OUT019,584.2129044731477
FDC53,OUT017,1529.0929901761824
FDY45,OUT013,4107.526230419358
FDA22,OUT010,391.318241040726
FDE02,OUT035,1516.776445715268
FDW21,OUT045,1620.606648420808
FDV34,OUT046,1119.0435914664788
FDS59,OUT049,1654.7128604379388
NCW17,OUT017,2074.568328173222
NCK54,OUT046,1963.054618017426
FDG17,OUT019,569.1724189416313
FDG35,OUT017,2876.6856500795902
FDD08,OUT010,90.67280097403199
NCO07,OUT017,3711.1296783908474
FDJ10,OUT010,283.85028313648354
FDW36,OUT017,1634.5769021258227
FDW21,OUT010,222.66535481753945
FDY19,OUT017,1943.7328089245138
DRE03,OUT013,754.8220455964625
NCC55,OUT049,616.5923565890121
FDH52,OUT010,167.16721617630859
FDO09,OUT017,4141.839411625369
FDU43,OUT045,3950.0403217930625
FDX09,OUT010,427.8846071232809
FDH40,OUT019,219.33682620565764
FDW58,OUT017,1632.1134388860635
FDC47,OUT017,3810.9449222908424
NCR41,OUT035,1511.5262406739241
DRG49,OUT035,4009.126458832957
FDC52,OUT027,3965.4303417213437
FDY13,OUT046,1136.7039018366645
FDY35,OUT013,627.5611670488863
FDI35,OUT017,3101.69860194288
NCU18,OUT049,2113.6393097742894
FDY33,OUT018,2422.2835146203583
FDC15,OUT027,3908.958656733675
FDU01,OUT049,3049.815971505692
NCU42,OUT046,2809.9455791237006
NCV29,OUT018,2834.2621319592317
NCY30,OUT017,3025.8555317995097
FDQ46,OUT049,1753.0576994558237
FDG58,OUT027,3844.685582706721
FDK33,OUT017,3655.162403007152
NCD07,OUT045,1901.608986663743
NCX29,OUT027,3776.9321930718056
NCT42,OUT013,2420.7082375420196
DRN59,OUT035,752.2536189020644
FDI44,OUT035,1267.500039664009
FDA45,OUT049,2856.437567183538
FDP31,OUT045,1054.780771613341
FDY01,OUT046,1947.3835153174211
FDT09,OUT018,1943.6469062984895
DRH03,OUT027,2514.3874719461296
FDA36,OUT018,2986.181688427641
NCF31,OUT017,2496.2826725342543
FDG14,OUT049,2489.3169332589946
FDG28,OUT027,6261.68666885717
FDU14,OUT049,4093.316329598368
FDY47,OUT019,297.65793317618164
FDI56,OUT049,1384.7632568148726
DRD01,OUT013,833.7924418176251
FDM22,OUT046,848.3703433395044
FDH33,OUT013,622.4035127103285
DRZ24,OUT013,1946.2830752505715
NCQ38,OUT046,1634.1740881923138
FDO16,OUT027,2319.1493251755046
FDU07,OUT027,3829.3722404796017
NCB07,OUT013,3016.270749721967
FDU48,OUT045,2023.8982570339688
NCM43,OUT045,2655.428647039623
FDR31,OUT010,339.76417197644645
DRK49,OUT018,602.0740062898888
NCI30,OUT010,592.6434510981104
DRD60,OUT017,3030.4954228899824
NCG19,OUT046,3806.485558536289
FDH12,OUT035,1638.7147921526307
FDM32,OUT035,1435.9428578387565
FDM27,OUT035,2546.3665049196416
NCU53,OUT027,4279.7066891000595
NCQ18,OUT046,1560.1253782829776
FDS10,OUT013,2886.379967296828
FDB33,OUT027,4034.8222412881573
FDI12,OUT013,1349.1309069516653
NCW42,OUT013,3662.390167449789
NCC06,OUT018,1940.3484193116756
FDW02,OUT017,2046.1098943370494
NCD43,OUT017,1634.5769021258227
FDM57,OUT018,1345.4455990067154
FDA58,OUT017,3872.4313433839257
FDK56,OUT046,3108.092439450397
FDP52,OUT045,3845.0380697392584
FDW20,OUT018,1936.0568766156184
FDS52,OUT049,1595.53634973607
NCT29,OUT018,1883.9479293061468
NCL54,OUT013,2890.656839816335
FDC05,OUT045,3075.8836483232108
FDF34,OUT035,3109.47145001308
FDP03,OUT027,3324.4204027035553
FDD32,OUT010,193.96133716994143
FDZ10,OUT045,2050.1342587765844
FDZ40,OUT035,850.0979600605128
FDD51,OUT018,609.4698930567378
NCY30,OUT019,428.448788247995
FDP58,OUT017,3646.306295713308
FDV49,OUT017,4159.368568189842
FDY24,OUT019,148.9572786619123
NCO55,OUT017,1644.6414400978829
FDR13,OUT017,1942.3146809809996
FDS51,OUT017,1001.3099189361499
FDP26,OUT045,1634.5769021258227
NCB54,OUT027,3362.9187938372825
FDF32,OUT017,3094.341146514855
FDN31,OUT018,2988.801451490826
DRM48,OUT017,600.3731006543779
FDN20,OUT049,2809.034923983194
DRL01,OUT046,3793.9704138259076
FDV56,OUT049,1644.2552175786811
DRH13,OUT027,2579.7511188951808
FDA03,OUT017,2518.714818183781
FDF47,OUT027,5851.274624253136
FDX32,OUT046,2506.3903091107904
FDX57,OUT049,1529.1546699448745
NCA30,OUT045,2980.049322636519
FDO49,OUT013,753.3444062017159
FDL04,OUT019,254.2048728419806
DRM48,OUT035,600.3731006543779
FDR16,OUT013,3564.4588164866786
NCC19,OUT018,2993.0581079468457
NCE42,OUT045,3889.0408968236925
FDY24,OUT017,850.0979600605128
FDH19,OUT049,2866.573102783052
FDJ46,OUT013,2868.8468736576733
FDN45,OUT010,602.7277088187651
FDY08,OUT035,2063.599886387899
FDZ37,OUT035,1357.3260067425206
NCT30,OUT045,756.6204892303549
DRY23,OUT018,606.5052846519098
NCZ30,OUT018,1932.0969715392441
FDC44,OUT018,1810.909050817544
FDB45,OUT035,1636.637551432073
FDY04,OUT013,2560.2757370540994
FDM27,OUT046,2597.5758007521376
FDZ43,OUT017,3993.6765108581394
FDT39,OUT019,355.0682335848506
NCC06,OUT019,297.2547349609828
FDL15,OUT027,3923.9052429473086
FDL57,OUT017,4157.178670104418
FDU08,OUT046,1543.3253550256184
FDK40,OUT017,4146.433329254153
FDQ12,OUT010,587.1047459100134
FDS48,OUT017,2522.2880104291185
FDP09,OUT045,3630.101285912328
FDW21,OUT049,1564.3411613989158
FDY25,OUT035,3051.586907815149
DRE13,OUT017,1368.463859388608
FDV43,OUT019,90.67280097403199
FDD22,OUT045,1750.0523504614196
FDM46,OUT019,243.3276270389761
NCO30,OUT010,475.5333530815315
FDM25,OUT046,2875.257834543434
NCN41,OUT049,2032.2421365107061
FDU24,OUT045,1463.7064897620287
FDZ50,OUT046,3104.12014135397
FDP45,OUT013,4108.507968691807
NCM54,OUT045,2020.0546135359339
FDW10,OUT019,417.1185738025944
FDP20,OUT017,2047.456171574355
FDK32,OUT046,2521.053186332838
FDN52,OUT049,1367.0969072503171
FDM58,OUT045,1748.4531246704128
FDZ46,OUT027,3071.3814571769517
NCA18,OUT018,1825.6965596523191
FDD35,OUT046,2071.4630558514245
NCK31,OUT035,755.1428498356083
FDI40,OUT027,2650.967983242615
FDT50,OUT019,245.08947722463827
NCT06,OUT046,2608.776481160836
FDT31,OUT035,3023.979578098759
FDT45,OUT049,823.0817107016222
FDT13,OUT045,3056.4482964949293
FDO50,OUT045,1385.9463215147955
NCU18,OUT010,279.75085667884497
NCR54,OUT049,3117.217106415864
NCO18,OUT018,2837.273977059066
FDU09,OUT045,860.2370955697223
FDT13,OUT018,2985.2289269158623
FDE09,OUT046,1769.8132519161618
NCK53,OUT019,255.00926458368482
FDG45,OUT049,3628.7235454366914
DRH15,OUT035,681.7301943532359
FDO21,OUT019,573.0855590520155
FDD14,OUT027,5172.115478647127
FDC09,OUT046,1638.7147921526307
FDH45,OUT027,1142.3031624766575
FDV32,OUT046,1062.5158608665613
FDG12,OUT035,2011.2998414818785
FDS32,OUT013,2073.749241874514
NCL55,OUT018,3686.1628011830076
DRE01,OUT035,3959.1499619429997
DRE15,OUT049,1289.3474269657634
NCL42,OUT045,3978.2757178671854
FDP31,OUT013,999.1905559208482
FDN33,OUT018,1444.4289929239376
FDZ59,OUT046,2578.4666727055305
FDE45,OUT010,429.72581528227187
FDJ07,OUT013,1975.8175639800002
FDQ45,OUT018,2988.0816249487816
FDM33,OUT027,5613.827246224848
FDO15,OUT010,174.41303927326533
FDM46,OUT013,1443.497509062638
FDR03,OUT045,3474.785996999602
FDY49,OUT018,2612.0936485499233
FDQ60,OUT045,1941.0826364599145
FDW10,OUT049,2898.5639894295787
FDO51,OUT049,652.3075226587923
FDJ40,OUT018,1625.9876621530625
FDS20,OUT018,3000.1375358745904
FDU45,OUT013,1817.4100006849778
FDV02,OUT035,2773.8389264289126
FDN09,OUT046,3985.000812977605
NCM55,OUT027,5161.96021857731
FDN23,OUT018,2295.0745260582203
FDY31,OUT010,349.2095297699941
FDW03,OUT010,223.65520278055868
FDD14,OUT046,3021.4734443542106
FDV23,OUT017,2038.2321717758005
DRI03,OUT045,2898.602662163564
FDN13,OUT035,1562.215960110772
FDF45,OUT027,1651.7828160146364
FDU46,OUT035,1358.1116155717689
FDB57,OUT049,3723.717650353324
FDV12,OUT049,1561.5781461962654
FDQ58,OUT013,2436.9695999498304
NCA18,OUT017,1922.48909683988
FDH52,OUT049,959.5393238620043
FDM24,OUT018,2314.531093719401
NCP43,OUT027,4924.74808286739
NCO18,OUT019,431.10948033644695
FDM32,OUT017,1395.8195597781246
NCL07,OUT017,605.8370129518605
FDK03,OUT013,4079.008869988419
FDP59,OUT017,1632.4127218680705
FDQ24,OUT049,4093.732607985817
FDQ16,OUT018,1625.065359872144
FDU44,OUT013,2537.175920778426
FDH28,OUT010,90.67280097403199
FDV28,OUT019,90.67280097403199
FDM22,OUT045,845.5795343683135
FDR56,OUT046,3096.8673570826886
FDV39,OUT049,3135.451382330407
FDU37,OUT019,194.65819178209824
FDQ11,OUT010,576.8442699797857
FDX02,OUT045,3742.2336824777394
NCS42,OUT018,1423.983755130588
FDY57,OUT027,2612.1736051874504
FDB21,OUT049,3918.6218659078045
FDE28,OUT017,3859.0937900077283
FDQ55,OUT017,1936.1171388291978
FDA48,OUT049,3664.752242617319
FDZ19,OUT045,2869.7894937542815
NCC43,OUT045,3943.2693634503
NCV18,OUT046,1354.496784492013
NCA42,OUT018,2399.187662506856
FDY45,OUT046,4069.9754197822544
NCC30,OUT045,2940.1298365854936
FDM57,OUT013,1349.1309069516653
FDL09,OUT010,395.5304707697458
FDB09,OUT027,3320.0587002353304
FDT44,OUT035,1980.1618277761952
NCT06,OUT027,4156.506952913023
FDX26,OUT049,3125.9827704143017
FDK32,OUT013,2477.8545975858688
DRA12,OUT046,2130.4844941879205
FDO46,OUT010,498.86072365030617
FDE52,OUT013,1349.1309069516653
NCH42,OUT045,3867.1123189751356
FDV08,OUT035,626.0278256521882
FDB47,OUT018,3353.649236526203
FDC28,OUT010,240.0742247541303
FDD22,OUT046,1928.299840127508
FDS07,OUT027,3144.421274870237
DRI13,OUT045,3650.4199586854556
FDG32,OUT018,3309.10347039202
FDU14,OUT017,4108.144914606612
FDD28,OUT019,169.37394714115064
NCP41,OUT017,1652.6356197173811
FDS08,OUT049,2889.932113204095
FDX47,OUT045,2519.3231144788588
FDC53,OUT019,255.14710339593333
FDQ19,OUT035,4007.90270606267
FDL14,OUT045,2493.3746626708103
FDM33,OUT019,586.199538626531
FDA51,OUT045,1892.284169879272
FDZ27,OUT018,738.7766742411326
FDT04,OUT046,620.0266723176978
DRC13,OUT049,2045.342234337038
FDR16,OUT027,5574.552116425636
FDQ03,OUT027,6248.363905548922
FDE38,OUT035,2745.61646146654
DRH23,OUT027,1584.8807864917821
FDT11,OUT019,494.3285970133821
FDD09,OUT035,3018.3757281282947
FDR40,OUT045,1343.4220526631773
FDX07,OUT017,3037.603333152635
FDR07,OUT035,1531.8097924960657
FDA51,OUT017,1914.1511721758955
FDT59,OUT019,579.8832887082091
FDF20,OUT017,3104.3620413806643
FDR13,OUT045,1912.053765828867
FDY26,OUT049,3664.050650637083
FDW04,OUT017,2045.4342844285059
FDK52,OUT017,3810.4822288789223
FDN60,OUT049,2542.4787346807775
FDM09,OUT019,416.0193179515264
FDP46,OUT049,1362.9395529154835
FDB50,OUT019,194.65819178209824
NCQ29,OUT049,4070.6933117088456
FDP16,OUT027,6274.303109649712
FDX33,OUT018,2413.2178600814414
FDP07,OUT010,502.4533165498344
FDN22,OUT046,3979.349675197653
FDF39,OUT049,4133.1960981277725
FDS21,OUT017,961.8397719509059
NCM42,OUT013,1652.3928160730838
FDK50,OUT019,395.3020836920812
DRF13,OUT027,3930.099950898255
FDH35,OUT018,2455.956365281889
FDP60,OUT018,1544.5099814750151
DRJ49,OUT027,3367.0356247452914
NCT42,OUT019,355.4634690172256
FDE38,OUT049,2725.7869073522074
FDI04,OUT049,3154.063657388093
NCH54,OUT045,2562.5325953792994
FDT56,OUT049,887.5850061951002
DRD15,OUT018,3385.842109125371
FDV58,OUT013,3004.1504906679725
FDP21,OUT049,3148.319563928349
FDH05,OUT013,3801.04826224603
FDR10,OUT027,4132.868011672874
NCP06,OUT045,2511.6931638746364
FDF33,OUT049,1640.1988665596957
DRK37,OUT013,3089.915586233871
DRH49,OUT045,1335.8712121963472
FDT58,OUT013,2675.7789771698867
FDD41,OUT018,1625.8016108692389
FDP40,OUT018,1695.5516124920166
FDM51,OUT027,2547.8193937971078
FDO45,OUT010,194.9656293412618
FDW33,OUT010,220.11303132374476
FDY24,OUT045,850.0979600605128
FDB10,OUT010,588.6961040076085
FDM40,OUT035,2109.4421556348684
NCI06,OUT017,3035.258066703826
FDW12,OUT019,320.0082894690927
FDX48,OUT027,3976.529117167851
NCW05,OUT027,2682.899708340688
FDX27,OUT017,1514.9258618603606
DRM37,OUT045,3075.8836483232108
FDA38,OUT045,3979.7519567731274
FDR36,OUT046,622.9172776602818
FDZ45,OUT046,3160.5068263749004
FDG05,OUT017,2550.6465654781396
FDK28,OUT013,4148.783733553901
FDV47,OUT045,1344.089697417189
FDN21,OUT045,2587.2980843823775
FDP20,OUT027,3367.280496305507
FDI35,OUT045,3059.553034106309
DRY23,OUT013,622.4035127103285
FDA56,OUT017,2050.7065274006914
FDB09,OUT013,2038.1166414874083
NCO26,OUT027,3162.90159512775
FDQ49,OUT018,2387.865436451805
FDI52,OUT027,3320.0587002353304
FDZ44,OUT027,3109.3575752362626
FDZ09,OUT018,2455.956365281889
FDY03,OUT049,1908.8115325964673
NCG42,OUT017,2055.273911967748
DRI13,OUT027,5539.819187649265
FDQ32,OUT013,2048.147586447069
FDW16,OUT035,1388.03690334259
FDU27,OUT046,756.6204892303549
FDR28,OUT010,414.91289122406545
FDQ49,OUT010,370.3367865150326
FDS37,OUT046,1956.5744189543539
FDW26,OUT018,3313.656563819318
FDX12,OUT018,3543.4624268998873
NCP06,OUT013,2468.1673658437826
FDW45,OUT010,349.08164216539336
NCN30,OUT049,1507.3584181255717
FDN24,OUT049,823.0817107016222
NCL41,OUT027,1142.3031624766575
FDR02,OUT019,274.89804762243557
FDD09,OUT010,452.6840943037397
FDS33,OUT010,196.43206866304132
FDU22,OUT045,1974.8574357705975
FDI53,OUT013,2532.4934529725524
DRH01,OUT049,2886.44825042399
FDX32,OUT013,2121.776900001469
NCP30,OUT018,602.0740062898888
FDB60,OUT045,3059.809358686005
FDB14,OUT049,1446.6613290006467
NCP02,OUT035,858.1344066145654
FDJ10,OUT017,2050.937431607988
FDG34,OUT046,1750.9129967847828
NCB18,OUT017,1360.9374048579878
FDM16,OUT049,1125.5338107075834
FDW25,OUT018,1360.1451250796774
FDB35,OUT010,206.44293199338688
DRN11,OUT013,2119.5494718400023
FDF41,OUT019,587.2036440175671
FDH16,OUT045,1368.1535398843414
NCQ50,OUT018,3221.8139500460816
DRH23,OUT018,837.0220388542343
DRJ37,OUT013,2436.1425619584247
DRJ24,OUT027,5203.861427476243
FDY16,OUT035,3065.9411105468434
FDQ27,OUT045,1643.2559981096906
FDZ33,OUT045,2488.5468185612426
FDF29,OUT045,2053.432745763398
FDA08,OUT049,2592.192231801584
FDG31,OUT046,1062.0658394290062
FDE34,OUT019,470.13815482134777
NCR30,OUT027,1776.2209792985072
FDV33,OUT035,4140.774905941462
DRZ24,OUT018,1916.0120358086424
NCL54,OUT035,2895.4557090194685
FDR12,OUT049,2929.5742769943718
NCC54,OUT046,3880.5673784470955
DRN59,OUT013,750.4551752681722
FDX50,OUT019,273.097757560665
FDV31,OUT027,4969.2180633954595
NCA29,OUT027,4714.829411376583
FDW60,OUT049,2947.744498952136
FDX08,OUT017,3113.0385301926394
DRD49,OUT013,3838.0111575933315
FDD33,OUT046,3763.009153143703
FDW35,OUT013,622.4035127103285
FDJ36,OUT017,1636.6541428463804
FDV51,OUT035,2694.8851152360153
FDW36,OUT046,1642.259515865946
FDH35,OUT046,2603.072537615053
NCS30,OUT027,3367.5232374274465
FDN49,OUT017,615.2716262188975
FDL08,OUT018,3540.570932076913
FDI09,OUT013,3908.3089073598635
FDP19,OUT018,1914.11241756906
FDU21,OUT010,90.67280097403199
NCP41,OUT045,1644.6414400978829
FDY10,OUT013,1825.7718285315786
FDP12,OUT018,583.7411649966834
NCN26,OUT049,1943.0038562344196
FDK44,OUT013,2850.660229184503
FDC28,OUT049,1652.6356197173811
FDJ41,OUT027,6278.851272349201
NCT29,OUT035,2040.3099895579915
NCH42,OUT019,582.839129199048
FDU60,OUT018,2578.572239793049
FDS02,OUT045,3060.0208210698934
FDC51,OUT046,2071.4630558514245
FDU03,OUT013,3025.036413720405
FDX39,OUT045,3694.0642717902874
NCY05,OUT010,90.67280097403199
NCL06,OUT027,6229.503354332457
FDD32,OUT035,1288.0924021213923
NCN41,OUT045,1999.6360112767254
NCX53,OUT049,2140.2906936248496
FDU57,OUT019,338.3154498480742
FDQ23,OUT046,1643.2394066953834
FDQ52,OUT045,4005.292062776602
FDC14,OUT045,620.0266723176978
FDY09,OUT035,2938.6082923342287
FDQ28,OUT045,2538.5941028860493
FDV25,OUT046,3716.95987878506
FDJ07,OUT035,1968.4921902913445
DRB25,OUT049,1640.1988665596957
FDK52,OUT019,593.0006523828873
FDY52,OUT027,1743.9462063835836
FDB28,OUT046,3115.3793492815335
FDT36,OUT035,601.6938310244925
FDV25,OUT017,3782.3061714344403
NCN07,OUT027,3371.640068335455
FDC57,OUT017,3021.4462591573956
FDQ03,OUT018,3460.9868595788103
FDU23,OUT017,2758.840411663648
NCX41,OUT035,3660.244610390243
NCD06,OUT035,756.6204892303549
FDW08,OUT045,1646.7186808184406
NCU29,OUT017,2471.7916448901165
NCE06,OUT013,2498.2552701559393
FDV52,OUT010,269.54763639039976
FDB02,OUT017,2930.135308591538
NCR18,OUT045,624.4677164074398
FDK16,OUT049,1506.7321976334829
NCQ29,OUT010,593.2342158450529
FDZ01,OUT019,254.90492009332465
FDW27,OUT035,2519.8091564775327
FDD17,OUT018,3471.9164151279633
FDW39,OUT013,2889.3039870870607
DRH59,OUT045,1109.2058335073887
FDS52,OUT013,1629.9326672140041
FDU40,OUT027,5414.502192182629
NCF54,OUT013,2831.9358011263034
FDH46,OUT045,1636.6541428463804
NCP14,OUT049,1634.5769021258227
FDH50,OUT049,3136.9574303486606
DRF15,OUT010,361.7726268113322
FDV27,OUT027,2365.5744998346163
NCJ06,OUT049,2028.62862032349
FDN02,OUT018,3209.0274053589346
FDQ51,OUT049,752.2536189020644
FDQ07,OUT017,3752.7096825522704
FDS45,OUT049,1643.2559981096906
NCJ06,OUT045,2009.0806728318223
FDD36,OUT035,1974.972389354417
FDY25,OUT045,3070.8929623560684
FDU52,OUT046,2482.186970130916
DRK47,OUT017,3870.909653921263
NCL30,OUT017,2047.456171574355
FDN22,OUT035,4044.491519755886
NCF30,OUT027,3362.9187938372825
FDK03,OUT035,4167.7008316991405
FDT45,OUT017,852.6637584501848
NCC54,OUT027,6246.492662413945
